price,category,bedrooms,bathrooms,building_size,condominium_name,sku,geo_location,furnished_status,title,address,short_description,url
7534000,condo,2,1,57,The Orabella,CD66D409DF896CFPH,"[121.0708,14.62078]",,"2BR 57sqm For Sale in Quezon City near Robinsons Magnolia, La Salle, Ali Mall","Project 4, Quezon City","For Sale 2BEDROOM 57SQM IN QUEZON CITY THE ORABELLA READY TO MOVE IN  Project:  The Orabella   Location: 21st Ave, Project 4, Quezon City, Metro Manila  Nearby:  Hospital:  World Citi Medical Center Quirino Memorial Medical Center PNP General Hospital AFP Medical Center Sta. Monica Hospital   School:  Miriam College Ateneo de Manila University La Salle Green Hills Xavier School University of the Philippines, Diliman   Mall:  Ali Mall SM Cubao Gateway Mall Farmers Plaza Robinsons Magnolia   UNIT DETAILS:  57 sqm 2 BEDROOM   Available Units:  1Bedroom - 31sqm - 37sqm 2Bedrooms - 57sqm   Payment Terms:  12% DP over DP Period + 21 months Downpayment extension MOVE IN THROUGH CHINABANK PROMO 5% DP ONLY   AMENITIES:  Audio-Visual Room Game Area Sky Lounge Fitness Gym Mailbox Area Water Refilling Station Commercial Space Card-Operated Laundry Station Washing area Smoke & Heat Detectors Water Heater Air-Conditioning Sprinklers   For more info, please direct message me!",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-orabella/2br-57sqm-for-sale-in-quezon-city-near-robinsons-m-172756420666/
7534000,condo,2,1,57,The Orabella,CD66D408A65F6D3PH,"[121.0708,14.62078]",,"For Sale 2BR 57sqm in Quezon City near La Salle, Ali Mall, SM Cubao","Project 4, Quezon City","For Sale 2BEDROOM 57SQM IN QUEZON CITY THE ORABELLA READY TO MOVE IN  Project:  The Orabella   Location: 21st Ave, Project 4, Quezon City, Metro Manila  Nearby:  Hospital:  World Citi Medical Center Quirino Memorial Medical Center PNP General Hospital AFP Medical Center Sta. Monica Hospital   School:  Miriam College Ateneo de Manila University La Salle Green Hills Xavier School University of the Philippines, Diliman   Mall:  Ali Mall SM Cubao Gateway Mall Farmers Plaza Robinsons Magnolia   UNIT DETAILS:  57 sqm 2 BEDROOM   Available Units:  1Bedroom - 31sqm - 37sqm 2Bedrooms - 57sqm   Payment Terms:  12% DP over DP Period + 21 months Downpayment extension MOVE IN THROUGH CHINABANK PROMO 5% DP ONLY   AMENITIES:  Audio-Visual Room Game Area Sky Lounge Fitness Gym Mailbox Area Water Refilling Station Commercial Space Card-Operated Laundry Station Washing area Smoke & Heat Detectors Water Heater Air-Conditioning Sprinklers   For more info, please direct message me!",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-orabella/for-sale-2br-57sqm-in-quezon-city-near-la-salle-al-172517187896/
7534000,condo,2,1,57,The Orabella,CD66D4079E73E28PH,"[121.0708,14.62078]",,"For Sale 2BR 57sqm in Quezon City near General Hospital, La Salle, Ali Mall, SM","Project 4, Quezon City","For Sale 2BEDROOM 57SQM IN QUEZON CITY THE ORABELLA READY TO MOVE IN  Project:  The Orabella   Location: 21st Ave, Project 4, Quezon City, Metro Manila  Nearby:  Hospital:  World Citi Medical Center Quirino Memorial Medical Center PNP General Hospital AFP Medical Center Sta. Monica Hospital   School:  Miriam College Ateneo de Manila University La Salle Green Hills Xavier School University of the Philippines, Diliman   Mall:  Ali Mall SM Cubao Gateway Mall Farmers Plaza Robinsons Magnolia   UNIT DETAILS:  57 sqm 2 BEDROOM   Available Units:  1Bedroom - 31sqm - 37sqm 2Bedrooms - 57sqm   Payment Terms:  12% DP over DP Period + 21 months Downpayment extension MOVE IN THROUGH CHINABANK PROMO 5% DP ONLY   AMENITIES:  Audio-Visual Room Game Area Sky Lounge Fitness Gym Mailbox Area Water Refilling Station Commercial Space Card-Operated Laundry Station Washing area Smoke & Heat Detectors Water Heater Air-Conditioning Sprinklers   For more info, please direct message me!",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-orabella/for-sale-2br-57sqm-in-quezon-city-near-general-hos-17275641967/
9307000,condo,2,1,81,The Oriana,CD66D32F4B7498BPH,"[121.0481215,14.6209562]",,"2BR 81sqm Pre Selling in Quezon City near UP Town, City Hospital, Ayala Mall","Aurora, Quezon City","THE ORIANA PRE SELLING 2 BEDROOM 81 SQM IN QUEZON CITY  Project:  The Oriana   Location:  Aurora Blvd, Project 4, Quezon City   Nearby:  Hospital:  World City Medical Center Oriana Hospital Memorial Medical Center City Hospital   Mall:  Rivers Bank Mall Ayala Mall UP Town Center River Bank Center SM City Marikina   School:  Greenland Academy JRU Elementary School   UNIT DETAILS:  81 sqm 2 Bedroom 1 Bathroom   Unit Details:  Living& Dining Area Kitchen Bedroom 1 Bedroom 2 Toilet & bathroom 1    Available Units:  Studio - 4.8M - 5.5M 1Bedroom - 4.4M - 6.4M 2Bedrooms - 6.6M - 9.1M   Payment Terms:  North Tower : 15% Downpayment to DP Period/RFO Date = 2% Special Discount North Tower: 15% Downpayment to DP Period/RFO Date + 8 months DP Extended South Tower : 15% Downpayment to DP Period/RFO Date = 3% Special Discount for 2BR only   AMENITIES:  Drop off area Fitness Gym Lounge Area Picnic Area Basketball Court Play area Reception Lounge Pool Deck Lap Pool Kiddie Pool Leisure Pool Outdor Fitness Area Upper Deck Garden Working Place Sky Promenade   For more info, please direct message me!",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/2br-81sqm-pre-selling-in-quezon-city-near-up-town-172511623591/
18000000,condo,2,2,100.5,Eastwood LeGrand,CD66D12A2AAE4FFPH,"[121.081903,14.605396]",,Loft-Type 2BR Condo Unit for Sale in Quezon City at Eastwood Le Grand 3,"Bagumbayan, Quezon City","Code: DS88-002995 Category: For Sale Project: Eastwood Le Grand 3 Location: Quezon City  Other Details of the Unit: • Fully-furnished • 100.5 sqm Floor Area • 2 Bedroom • 2 Toilet and Bath  O†her Features and Inclusions of the Unit: • With Maid’s room double deck bed  • Unobstructed view, very peaceful  • Parking slot available separately (10 years to pay option available approx 4-5k a month) • With 1m worth of interior makeover (foyer, tv area and staircase storage) • With smart home package (switches, plugs etc)   Included: • Oven • Curtains • Chandelier • Cooking stove with range hood • 3 aircon (living area, 2 bedroom) • Queen size bed frame   Title Status: FULLY PAID (BUT TITLE STILL WITH DEVELOPER)  Price per sqm: ₱179,104.48 PRICE: ₱18,000,000.00 (GROSS PRICE)  For Inquiries, Please Contact: Aldrin Suralvo Account Specialist Top Realty Corporation",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/loft-type-2br-condo-unit-for-sale-in-quezon-city-a-172498385020/
3500000,condo,1,1,23,Princeton Residences,CD66DB15EE74040PH,"[121.0361368,14.6109081]",,For Sale! A corner unit in Quezon City!,"Valencia, Quezon City",For Sale! Studio unit in Quezon City.  Good location.  Corner unit. Good views. Very Quiet place.  Semi-furnished.  Well-maintained.  Helpful Building Admin and Security.  Good rental income opportunity - a favorite place for students taking bar or board exams.  Reasonable price!  No parking slot is available.  This unit is presently tenanted up to November 2024 by a student.  Please send me a private message to learn more and to schedule a viewing! #PrincetonResidences #realestate #realestatebroker #thisweekatRRBrokerage,https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/princeton-residences/for-sale-a-corner-unit-in-quezon-city-172563403013/
11000000,condo,2,1,54,One Castilla Place,CD659BBF706D2C1PH,"[121.0361368,14.6109081]",,2 Bedroom Condo unit for sale in Quezon City near San Juan - One Castilla Place,"Valencia, Quezon City","2 Bedroom Condo Unit for sale in Quezon City

ONE CASTILLA PLACE by DMCI

Castilla street, New Manila, Quezon City 

near schools (La Salle, St. Paul, Xavier), shopping centers (Gilmore, Greenhills) and business districts  

Perfect for students, couples, small families, professionals   

Unit Details: 

Floor area: 54 sqm 
2 Bedroom 
1 Toilet and Bath 
with balcony 

secured community 
very accessible location 
flood free  

Selling Price: 11M negotiable
exclusive of all taxes
with tandem parking slot included

For more info and viewing assistance, kindly contact  

ADRIAN GALUT  
Licensed Real Estate Broker  

""Deal only with a licensed professional for your peace of mind!""",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/one-castilla-place/2-bedroom-condo-unit-for-sale-in-quezon-city-near-170470590428/
7600000,condo,3,3,77,Olympic Heights,CD65C2FAF9899C1PH,"[121.0443089,14.6621443]",,"3BR Bare Condominium Unit at Olympic Heights, Quezon City For Sale","Bagumbayan, Quezon City","3BR BARE CONDOMINIUM UNIT @ OLYMPIC HEIGHTS FOR SALE

Olympic Heights for Sale
2 bedroom unit, plus additional room - can be used for storage or for house helper
3 toilet and bathroom: in the master's bedroom, along the hallway, and 3rd room
77sqm
Separate utility/washing area
Newly installed floor tiles and painted walls, ceilings
Parking included

Selling Price P7,600,000 Transfer to Buyer

Nearby Establishments
Restaurants
Hokkaido Ramen Santouka - 0.06 km
House of Wagyu Stone Grill - 0.07 km
Uncle Cheffy - 0.07 km
Chucks Deli - 0.08 km
Kettle - 0.09 km

Supermarkets
Eastwood Mall - 0.14 km
Robinsons Supermarket - 0.20 km
Eastwood City Walk 2 - 0.25 km
Eastwood City Walk 1 - 0.31 km
Cyber and Fashion Mall - 0.42 km

Schools
Santo Tomas De Villanueva High School - 0.46 km
Santolan Elementary School - 0.53 km
Bagumbayan Elementary School - 0.54 km
Santolan High School - 0.64 km
Libis Elementary School - 0.83 km

Hospitals
IVC Health Center - 1.13 km
Brgy IVC Health Center - 1.13 km
St. Camillus Polyclinic - 1.34 km
Quirino Memorial Medical Center - 1.40 km
Camp General Emilio Aguinaldo Station Hospital - 1.64 km",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/olympic-heights-tower/3br-bare-condominium-unit-at-olympic-heights-quezo-170730440457/
7000000,condo,1,1,38.32,The Residences At Commonwealth,CD65C3128D98863PH,"[121.0443089,14.6621443]",,1 Bedroom @ The Residences At Commonwealth For Sale in Quezon City,"Batasan Hills, Quezon City","Assume Balance 1 Bedroom @ THE RESIDENCES AT COMMONWEALTH for SALE

LOCATION: along don Antonio drive, brgy. Batasan hill Quezon City, (at the back of ever gotesco mall)

TOWER: Quirino west/ front of pool
UNIT TYPE:
1 bedroom
with balcony
38.32 SQM
with 1 parking slot level 2
TURN OVER: RFO
17th floor

CONSTRUCTION: multi storey CLASS A, residential concrete structure
AMENITIES: pool, kiddie pool, basketball court, garden, playground, rock and roll studio, gym and dance studio


Cash out: P 3,000,000
Bank balance: P 4,000,000
China bank every 30th OF the month
43,000 per month

Total price: P7,000,000",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-residences-at-commonwealth-1/1-bedroom-the-residences-at-commonwealth-for-sale-170735907531/
22990000,condo,3,2,96,The Arton by Rockwell,CD662B46A3B3138PH,"[121.076504,14.640624]",,"Brand New 3BR Unit for Sale in The Arton Katipunan Ave.,Quezon City","Loyola Heights, Quezon City","CCP-RS  Brand New 3BR Unit for Sale in The Arton Katipunan Ave.,Quezon City  Welcome to The Arton !  About The Arton by Rockwell  The Arton is a luxury condominium in Katipunan, Quezon City. Rockwell’s new residential masterpiece sits atop an expansive 1.9-hectare property of 80% open space pocketed by three residential towers, located within walking distance to Ateneo. This complex has units with up to three bedrooms. It promises to bring the firm’s signature brand of security, luxury, and exclusivity.  The Arton by Rockwell Features, Amenities, and Highlights  The condo units for sale or rent in The Arton are perfect for individuals and families who want high-end property investments. It has three residential towers with different unit sizes.  Unit Features: North Tower Brand new ! Unfurnished. Fully customizable With a nice view Balcony 3 bedrooms 2 bathrooms 2 parking slots Floor area 96 sqm  ZONAL VALUE as of 4/26/24 – 88k per sqm for the unit, 62k for the parking slots  Near:  Ateneo de Manila University (walking distance) Real Monasterio de Santa Clara de Manila Quirino Memorial Medical Center The Arton Strip by Rockwell Riverbanks Mall SM City Marikina Miriam College UP Town Center Malls University of the Philippines  REB PRC License No. 16645 and 19929 valid until 07-29-2025 and 11-11-2026 PTR Nos. 5288358 and 5288359 DHSUD Nos. NCR-B-2497 and NCR-B-2496  *** BUY / SELL / LEASE your property through us !  *** Houses | Condos | Townhouses |Commercial Lots | Offices |Warehouses | Buildings  Philippine Properties | International Properties USA, Canada, Dubai, France , China , Indonesia , Italy, Japan, Malaysia, Mexico, Philippines, Portugal, Puerto Rico, Southern Africa, Spain, Thailand, United Kingdom, Vietnam and many more   Visit us at the Lower Ground Level, Robinsons Galleria, EDSA corner Ortigas Avenue, Ortigas Center, Quezon City  Disclaimer: Please note that the information regarding the property's availability, pricing, and other details is subject to change without prior notice. Our company Keller Williams Ortigas – 27C Realty reserves the right to correct or edit any errors or changes in this property listing.  All marketing materials featured in this post are either provided by the property owner or produced by Keller Williams Ortigas – 27C Realty and are therefore considered accurate to the best of our knowledge at the time of publication. Prospective buyers or tenants are encouraged to verify all details independently and conduct their own due diligence before making any decisions. Keller Williams Ortigas – 27C Realty shall not be held liable for any inaccuracies, omissions, or changes in the property information provided.  This disclaimer serves as a notice that the property's status and details may have changed since the last update, and Keller Williams Ortigas – 27C Realty is not obligated to notify users of such changes.  For the most up-to-date information or to inquire about the property, please contact Keller Williams Ortigas – 27C Realty directly.  Thank you for your understanding. Keller Williams Ortigas – 27C Realty",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-arton-by-rockwell/brand-new-3br-unit-for-sale-in-the-arton-katipunan-171499224986/
8500000,condo,2,1,52.7,CENTRO RESIDENCES,CD664F0C0B5D287PH,"[121.0572,14.61777]",,2 NEWLY RENOVATED BEDROOM AT CENTRO RESIDENCES FOR SALE,"Cubao, Quezon City","Fully Furnished Renovated Unit 2 bedroom 2 t& b W/ Balcony No parking 52.70 sqm 9th floor  8,500,000 ALL IN Clean Title Ready for Move In 1 day ahead for Viewing  AMENITIES  Hotel like lobby Swimming Pool Spacious patios with ample greenery Function rooms Gym Sky-view Roof Top   Commercial Robinsons Magnolia Gateway Mall Araneta Center Greenhills Shopping Center SM Cubao  Schools Xavier School ICA St. Paul College QC Jubilee La Salle Greenhills  Hospitals Cardinal Santos Hospital St. Luke’s Hospital  Nearest LRT Station LRT 2 (purple line) Betty Go-Belmonte Station",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/centro-residences/2-newly-renovated-bedroom-at-centro-residences-for-171645645965/
14000000,condo,4,2,85.5,The Amaryllis,CD663B3811BE486PH,"[121.034943,14.619578]",,"The Amaryllis Condo, 4BR Penthouse Unit with Parking FOR SALE in Quezon City","Mariana, Quezon City","FOR SALE  The Amaryllis Condominium, 12th St., Cor. E. Rodriguez, Sr. Avenue, Quezon City   Floor area: 85.5 sqm Fully furnished,19th floor 4BR, 2 T&B Maid’s Room & Pantry With Balcony With Parking   Selling price: 14M  Betty Ongsiaco Gorospe RE/MAX Capital PRC RES License No. 16330",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-amaryllis/the-amaryllis-condo-4br-penthouse-unit-with-parkin-171515700912/
4900000,condo,1,1,22.4,Avida Towers Vita,CD64E6C1EA9E94APH,"[121.028493,14.659988]",,"AVIDA VITA TOWER 2 ,Vertis North Condo Unit for Sale w/ 1BR & T&B near SOLAIRE","Santo Cristo, Quezon City","AVIDA VITA TOWER 2 UNIT 1716 LOCATION - Situated in along EDSA, North Triangle, Brgy Bagong Pag-asa, Quezon City  FEATURES AND AMENETIES  Clubhouse Outdoor Lounge Wet Lounge Kiddie Pool Wading Pool Childrens Playground Outdoor Exercise Area Lawn Stone Path Bridge Pathwalk Palm court Grand Lawn  Main Lobby per Tower  Emergency Power FIre Protection & Alarm Syetem Mailbox per Unit 24/7 Security Internet / Wifi ready (Amenity Area)  UNIT FEATURES  Painted Walls and Ceiling Painted Interior Partitions Flat Slabs 500 x 500 Ceramic Tiles Under counter & Overhead Kitchen Cabinets ( Wood-Grain Finish) Kitchen Sink & Laminated Countertop Grease Trap Panoramic WIndows Smoke Detector and Water Springkler Electrical Fixtures Telephone / Cable Provisions Complete T & B with ventilation Utility Laundry Room  FLOOR AREA - 22SQM SELLING PRICE - 5,500,000 RUSH SALE 4.9M  For Site Viewing Please Call/Text Rey B. Samaniego",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/avida-towers-vita/avida-vita-tower-2-vertis-north-condo-unit-for-sal-172612602952/
